row,baseMean,log2FoldChange,lfcMLE,lfcSE,stat,pvalue,padj
comp86684_c0,74.00366273248241,1.8356698293804534,2.442060432701638,0.39495270437847213,4.647821901281077,3.3545834991497626e-6,0.00112258740667976
comp86694_c0,155.36102730825985,1.3740741541804102,1.668330765052828,0.3699715413263517,3.7139995937372388,2.0400912062213165e-4,0.027308078003276764
comp86862_c0,547.6773246168219,1.242693434557082,1.3879220950310185,0.2990119501699121,4.1559992296325525,3.238689138591417e-5,0.006947727866284495
comp86947_c0,217.29613016183657,-1.3948264484304402,-1.534572086765685,0.28452867874076815,-4.902235003527555,9.475238707714531e-7,3.8601298561428325e-4
comp87006_c0,314.62628861296355,1.119625150469412,1.1774840826836983,0.210177027766891,5.32705768258935,9.981647199729883e-8,5.501649074204059e-5
comp87419_c0,2022.360497224068,1.4491393789699076,1.8005752717284553,0.38624227119486443,3.7518922371880867,1.7550490502991372e-4,0.024791170253220474
comp87423_c0,65.77922881602126,1.118896096848398,1.2601813534441038,0.3099906366530725,3.609451269009186,3.068454084103391e-4,0.03750184534962884
comp87426_c0,689.1643608051806,1.4510589488682948,1.8010252110652127,0.38296912328939225,3.788971122279735,1.5127249501276115e-4,0.02214723872296206
comp87456_c0,392.583234590651,1.2138877550086409,1.368004920947782,0.30529521828857803,3.9761112598272748,7.005136126313336e-5,0.01262271644299153
comp87512_c3,5863.981381867824,1.6934884020435115,2.8085979140225152,0.4663692234274335,3.631218178587671,2.8208658150058355e-4,0.03524201691547291
comp87839_c1,8468.325995689887,1.570612742809905,2.0802292263611255,0.41503672897490745,3.784274097112167,1.5415785640734007e-4,0.02245273235031259
comp87889_c0,863.734998670187,1.8437953189929432,3.9199972244669263,0.48783799194042043,3.7795238367128356,1.5712855152901433e-4,0.022767441151961818
comp87914_c0,197.29869770241868,1.1022504778028133,1.1995593479484634,0.263083847355541,4.18973072228639,2.7928568236430956e-5,0.006331226234887695
comp87931_c0,137.3289235157958,1.5250125053495776,1.8427414937429991,0.3509009677095891,4.3459911646972165,1.3864815006125032e-5,0.0035131296640108656
comp87951_c0,2189.473428293722,1.3412618444533857,1.4355398627776654,0.24181987985124365,5.546532589787356,2.913903355333328e-8,1.861586893600451e-5
comp88010_c0,341.32722942296124,3.2252719904416107,3.7494088322309187,0.3221516212351477,10.01165841747353,1.354624188746037e-23,9.519621486412775e-20
comp88020_c0,97.61942371030509,-1.7339400461093655,-2.3308848443509183,0.4320749306279729,-4.013054040393587,5.9938184437378274e-5,0.011087928612772273
comp88065_c0,103.91995990487233,-1.1548480145709492,-1.2808522197010535,0.2935069545769572,-3.934652983727339,8.331698619103195e-5,0.014204406472463764
comp88185_c1,1544.819242744481,1.785059040640975,2.2091522501380676,0.38300613973601144,4.660653852367313,3.1520644221524657e-6,0.0010675244687554917
comp88294_c0,7403.753095656914,1.248853591110958,1.287674165486542,0.16765686327704976,7.448866492553014,9.41455817015348e-14,1.8903087868786737e-10
comp88628_c0,76.33256101504881,1.8840936114345885,2.813035203046074,0.4416702383268194,4.265837830894166,1.991534058348435e-5,0.004784788237621753
comp88636_c0,347.76860617501023,1.9567202508704693,2.9170298016866316,0.44767856221700114,4.370815169661838,1.2378354232399436e-5,0.003192252637364662
comp88899_c0,244.82829785862236,-1.117310014878233,-1.2155155033667695,0.26825286096729967,-4.165137366473173,3.111651539547978e-5,0.006745352481080254
comp88904_c0,1577.2790413424077,1.5165686026722063,1.8810601347950968,0.38294643490000635,3.9602630145080404,7.486725891941535e-5,0.01323596634103626
comp88909_c0,1633.6227148330493,1.0743411646722385,1.1745451794980855,0.2716563993636484,3.9547795199703333,7.660526337844025e-5,0.013374993500422082
comp89099_c0,2032.7373112536939,1.0712877470271833,1.0873203481555707,0.11689833697649667,9.1642684980418,4.988414189242083e-20,2.337072047659916e-16
comp89148_c0,410.9841107879011,1.041012570366368,1.1469359848180918,0.2825175116052655,3.684771837509579,2.289076034666993e-4,0.029816499918955283
comp89212_c0,1666.7004931802499,1.0071483106635521,1.0513437805490682,0.19711942396030935,5.109330630279971,3.233021606233657e-7,1.4898399565775095e-4
comp89287_c0,782.9209722260322,2.117204603052982,3.4808970534649286,0.4700478486298711,4.504232088763645,6.6613375371004464e-6,0.0019710547175567743
comp89382_c0,388.7724651138415,1.6620747256322903,1.8404288149424812,0.2873467083607616,5.784213555512765,7.285234494307979e-9,6.023174753970509e-6
comp89710_c0,117.6847443426763,1.9165375476782776,2.504506309372925,0.40127591366780563,4.776109111958497,1.7871944514274735e-6,6.524420263587828e-4
comp89757_c0,110.37516335383711,1.1934722405664393,1.377672660842473,0.3166555956859142,3.7689914747321436,1.6390848527511777e-4,0.023507487352467143
